qid,lang,alias
Q105684334,fi,avoimen lähdekoodin kehittäjä
Q111310009,es,obispo diocesano de Bolonia
Q111310009,en,Bishop of Bologna
Q111310009,en,Bishop of the Roman Catholic Diocese of Bologna
Q111286692,de,Öffentlich bestellte Vermessungsingenieurin
Q111286692,de,ÖbVI
Q111286692,de,ÖbV
Q111272876,de,Fechtmeister
Q111272876,de,Sinner
Q111272876,de,Eichbeamter
Q111272876,de,Eichmeisterin
Q111272876,de,Fecker
Q111272876,de,Eicher
Q111272876,de,Eicherin
Q111272876,de,Visierer
Q111272876,de,Eichbeamtin
Q111272876,sl,nadzornica uteži in mer
Q111274069,de,Boxmanagerin
Q111274069,en,prizefight manager
Q111270609,en,tumor immunologist
Q111295465,en,Archbishop of Bari-Bitonto
Q111295465,en,Archbishop of the Roman Catholic Archdiocese of Bari-Bitonto
Q111295465,es,Arzobispo católico de Bari-Bitonto
Q111295505,en,Archbishop of Bari (-Canosa)
Q111295505,en,Archbishop of Bari
Q111295505,en,Archbishop of Canosa
Q111295505,es,arzobispo católico de Bari
Q111295505,fr,Archevêque de Bari-Canosa
Q111296297,es,Abad de San Quirze de Colera
Q111304048,en,quidditch player
Q111304048,en,muggle quidditch player
Q111304048,en,quadball player
Q111304048,de,Quadballspieler
Q111304048,sl,kvadbolist
Q111304048,sl,quadballistka
Q111304048,sl,kvadbolistka
Q111307973,sv,filmessäist
Q111307973,sv,essäfilmare
Q111307973,sl,videoesejistka
Q111313072,en,Bishop of Vercelli
Q111313072,es,obispo diocesano de Vercelli
Q120484081,en,Bee Bee
Q120484081,fr,Bee Bee
Q120484081,es,Bee Bee
Q120484081,fi,Bee Bee
Q120499721,en,draftsman
Q120499721,en,drafter
Q120499721,en,constitution drafter
Q120499721,en,constitution draftsman
Q120499721,en,constitutional draftsman
Q120499721,sl,piska ustave
Q120500966,nl,staatsdrukker
Q120587605,en,Bishop of Constantine
Q120587605,en,Bishop of the Roman Catholic Diocese of Constantine
Q120587605,tr,Constantine Roma Katolik piskoposu
Q120636524,en,Episcopal Diocese of Ohio Bishop
Q120646164,fr,secrétaire comptable
Q120667787,nl,pyrotechnicus
Q120670156,sl,mitničarka
Q120670156,sl,mitninar
Q120670156,sl,mitninarka
Q120671530,en,Executive of Wayne County
Q120671530,en,County Executive of Wayne County
Q120751450,nl,plaatdrukker
Q120752241,en,type cutter
Q120752241,nl,lettersteker
Q120752241,sl,izrezovalka črk
Q120753300,es,pelotari
Q120755176,en,map publishing person
Q120755176,sl,založnica geografskih kart
Q120755176,sl,založnik zemljevidov
Q120755176,sl,založnica zemljevidov
Q120755176,nl,kaartuitgever
Q120785925,en,Fry cook
Q105425483,fr,amiable compositeur
Q105425483,ms,orang tengah
Q105425483,en,conciliator
Q105425483,en,employment arbitrator
Q105425483,en,industrial arbitrator
Q105425483,en,labor arbitrator
Q105425483,en,mediator
Q105425483,it,arbitri
Q105425483,sl,arbitratorka
Q105422339,de,Stadtplanungshistorikerin
Q105422339,it,storica della pianificazione urbana
Q105422339,hu,várostervezés-történész
Q105422560,de,Bischöfe von Freising
Q105422560,es,obispo de Freising
Q105422560,es,obispo diocesano de Frisinga
Q105422560,en,Bishop of Freising
Q105425658,en,Cardinal Titular Church of Sabina
Q105425658,en,bishop of Sabina
Q105425658,it,Cardinale di Sabina
Q105425658,it,vescovo di Sabina
Q105425658,es,obispo de Sabina
Q105425658,es,Cardenal de Sabina
Q105426039,en,industrial arbitrator
Q105426955,it,vescovo di Vescovio
Q105426955,it,Cardinale vescovo di Sabina con sede a Vescovio
Q105426955,es,obispo de Vesvovio
Q105426955,es,Cardenal obispo de Sabina con sede en Vescovio
Q105426955,en,Bishop of Vescovio
Q105426955,en,Cardinal Bishop of Sabina based in Vescovio
Q105426955,fr,Evêque de Sabina
Q105426955,fr,Evêque de Vescovio
Q105426955,fr,cardinal-évêque de Sabina
Q105427147,es,obispo diocesano de segni
Q105427147,en,bishop of Segni
Q105434600,en,senior civil servant
Q105434600,ja,高位公務員
Q105434600,hu,vezető köztisztviselő
Q105434600,hu,hivatalvezető (?)
Q105434600,fr,haute fonctionnaire
Q122442657,en,Findlay Automotive Croup
Q122451567,en,Bishop of Muro Lucano
Q122451567,es,obispo diocesano de Muro Lucano
Q122452265,es,obispo diocesano de Caserta
Q122452265,en,Bishop of Caserta
Q122452265,en,Bishop of the Roman Catholic Diocese of Caserta
Q122452309,en,bishop of Sant’Agata de’ Goti
Q122452309,es,obispo diocesano de Sant’Agata de’ Goti
Q122452471,en,Bishop of Ischia
Q122452471,es,obispo diocesano de Isquia
Q122452620,en,Bishop of Pozzuoli
Q122452620,en,Bishop of the Roman Catholic Diocese of Pozzuoli
Q122452620,en,Bishop of Pottole
Q122452620,es,obispo diocesano de Pozzuoli
Q122452620,el,Επίσκοπος του Ποτσουόλι
Q122200940,en,GIScientist
Q122200940,en,geo-information scientist
Q122200940,fr,chercheur en sciences de la géoinformation
Q122200940,fr,chercheuse en sciences de la géoinformation
Q122200940,fr,chercheur en science de la géoinformation
Q122200940,fr,chercheuse en science de la géoinformation
Q122200940,de,Geoinformationswissenschaftlerin
Q122300083,es,obispo de las Orcadas
Q122300083,es,obispo de Orcadas
Q122300083,en,Bishop of Orkney
Q122300083,en,Bishop of Orkney (Kirkwall)
Q122300083,en,Bishop of Kirkwall
Q122300083,fr,Évêque des Orcades
Q122200412,en,OSM scientist
Q122200819,en,consultant in GIS
Q122200819,da,GIS-konsulent
Q122200819,de,GIS-Berater
Q122295857,es,obispo de Lund
Q122295857,en,Bishop of Lund
Q122295857,de,bischof von Lund
Q122295857,fr,évêque de Lund
Q122295857,sl,škof Lunda
Q122295857,sl,lundski škof
Q122305918,es,obispo de Dunkeld
Q122305918,es,obispo diocesano de Dunkeld
Q122305918,en,Bishop of Dunkeld
Q122306453,en,Bishop of Dunkeld
Q122306453,en,"Bishop of Dunkeld , historical"
Q122307639,en,Roman Catholic bishop of St Andrews
Q122307639,en,bishop of St Andrews
Q122307639,en,Bishop of Saint Andrews
Q122307639,en,bishop of St. Andrews
Q122307639,fr,évêque de Saint André
Q122307639,fr,évêque de St Andrews
Q122307727,en,bishop of Argyll and the Isles
Q122308126,en,Bishop of Glasgow
Q122330781,en,archbishop of Saint Andrews
Q122330781,en,Archbishop of St. Andrews
Q122330781,en,Archbishop of St Andrews
Q122330781,es,arzobispo de San Andrés
Q122331787,es,obispo de Windau
Q122331787,es,obispo de Livonia
Q122331787,es,obispo de Inflanty
Q122331787,es,obispo de Pilten
Q122331787,es,Obispo de Wenden
Q122331787,en,bishop of Wenden
Q122331787,en,bishop of Inflanty (Livonia)-Pilten
Q122331787,en,bishop of Windau
Q122331787,en,bishop of Pilten
Q122331787,en,bishop of Livonia
Q122331787,en,bishop of Inflanty
Q122331787,pl,"Biskup inflanccy, wendeńscy i inflancko piltyńscy"
Q122331787,pl,Biskup inflanccy
Q122331787,pl,biskup inflancko-piltyński
Q122331787,be,інфлянцкі біскуп
Q122397387,en,Bishop of Monteverde
Q122399787,en,bishop of Bitetto
Q122399787,es,obispo diocesano de Bitetto
Q111655684,fr,majorette
Q111655684,sl,twirlerka
Q111655684,sl,mažoretka
Q111601991,es,obispo de Montefeltro
Q111601991,en,bishop of San Marino-Montefeltro
Q111601991,en,bishop of Montefeltro
Q111601991,it,vescovo di Montefeltro
Q111605036,en,Bishop of Teano
Q111605036,es,Obispo diocesano de Teano
Q111608225,en,Bishop of Bolzano-Brixen
Q111608225,en,Bishop of Brixen
Q111608225,en,Bishop of Bolzano
Q111608225,en,Bishop of Bressanone
Q111608225,es,Obispo diocesano de Bresanona
Q111608225,es,Obispo diocesano de Bolzano-Bresanona
Q111608225,es,Obispo de Bresanona
Q111608225,es,Obispo de Bolzano-Brixen
Q111608225,es,Obispo de Brixen
Q111608225,cs,bolzansko-brixenský biskup
Q111630868,en,washing machine repair
Q111630868,en,dryer repair
Q111630868,en,stove repair
Q111630868,en,refrigerator repair
Q111630868,en,toaster repair
Q111630868,en,oven repair
Q111630868,en,heater repair
Q111630868,en,dishwasher repair
Q111630868,en,freezer repair
Q111630868,en,wine cooler repair
Q111630868,en,washer repair
Q111631837,en,Bishop of Adria-Rovigo
Q111631837,en,Bishop of Adria
Q111631837,es,obispo diocesano de Adria-Rovigo
Q111631837,es,obispo de Adria
Q111631837,sl,adrijsko-roviški škof
Q111631837,fr,évêque d'Adria
Q111631875,en,Archbishop of Ravenna
Q111631875,en,Archbishop of the Roman Catholic Archdiocese of Ravenna
Q111631875,es,arzobispo católico de rávena
Q111631875,be,архібіскуп равенскі
Q111631875,sl,ravenski nadškof
Q111645993,es,obispo diocesano de Novara
Q111645993,en,Bishop of Novara
Q111645993,en,Bishop of the Roman Catholic Diocese of Novara
Q111645993,sl,novarski škof
Q111650843,ja,上席支配人
Q111650843,ja,上席マネージャー
Q111650843,sl,višja menedžerka
Q111650843,fr,manager supérieur
Q111650843,fr,manager senior
Q111650843,fr,manageuse supérieure
Q111651049,en,Roman Catholic Achbishop of Pisa
Q111651049,es,arzobispo católico de Pisa
Q111653446,en,Gramin Dak Sevak
Q111653446,en,GDS
Q111653446,en,Rural postman
Q111653446,en,rural postal service
Q111655631,en,panorama artist
Q111655631,en,painter of panoramas
Q111655631,de,Panoramamalerin
Q111655631,nl,panoramamaker
Q111655631,da,panoramakunstner
Q111659358,en,bishop of Savona
Q111659358,sl,savonski škof
Q113624647,en,dowsers
Q113624647,sl,bajaličarka
Q113624647,sl,radiestezist
Q113624647,sl,radiestezistka
Q113816883,en,cow girl
Q113663593,en,new media writer
Q113663593,en,electronic literature author
Q113663593,en,new media author
Q113663593,en,digital literature author
Q113663593,en,digital literature writer
Q113621223,sl,igrakka soukousa
Q113667146,en,abortion doctor
Q113667146,en,abortioneer
Q113667146,en,abortionist
Q113667146,ja,中絶医
Q113667146,ja,堕胎医
Q113667146,sl,izvajalka splavov
Q113667146,sl,splavitelj
Q113667146,sl,splaviteljica
Q113668538,sl,filmska esejistka
Q113675123,en,alternate judge
Q113675123,en,substitute judge
Q113676554,en,orchestra librarian
Q113676554,en,orchestral music librarian
Q113676554,en,ensemble librarian
Q113676554,en,symphony librarian
Q113676554,en,symphony orchestra librarian
Q113676554,en,ballet librarian
Q113676554,en,band librarian
Q113676554,en,opera librarian
Q113676554,en,music performance librarian
Q113676554,en,orchestral performance librarian
Q113679028,en,Bishop (Moravian Church)
Q113679028,en,Bishop in the Church of the Brethren
Q113679028,en,Moravian Church bishop
Q113679028,en,bishop in the Moravian Church
Q113679028,en,Moravian bishop
Q113679028,de,Bischof (Herrnhuter Brüdergemeine)
Q113686563,ja,せいたいじんるいがくしゃ
Q113708128,en,CMSV
Q113708128,tr,CMSV
Q113708128,de,CMSV
Q113827227,sl,zdravstvena ekologinja
Q113827281,sl,strokovnjakinja za zdravje pri delu
Q113827436,en,urogynaecologist
Q119719151,en,sales manager
Q119360530,en,instructress
Q119360530,en,mistress
Q119360530,en,women teachers
Q119360530,en,woman teacher
Q119360530,en,woman educator
Q119574553,sl,dekla
Q119415127,en,civil rights attorney
Q119438923,sl,direktorica umetnostnega muzeja
Q119421117,it,curatrice di museo d'arte
Q119161056,en,hypertension specialist
Q119161056,sl,hipertenziologinja
Q119403701,fr,sociophonéticien
Q119403701,fr,sociophonéticienne
Q119403701,ru,социофонетистка
Q119411839,he,כהן בודהיסטי
Q119417302,en,political science professor
Q119438651,ro,specialist relații internaționale
Q119439006,en,magazine editor
Q119439006,en,serial editor
Q119441593,en,Arthurian literature scholar
Q119441593,en,Arthurian scholar
Q119441593,sl,strokovnjakinja za artursko književnost
Q119441593,sl,strokovnjak za artursko literaturo
Q119441593,sl,strokovnjakinja za artursko literaturo
Q119441593,ja,アーサー王学者
Q119488060,de,Kirchentagspräsident
Q119488060,de,Präsident des DEKT
Q119488060,de,Präsidentin des Deutschen Evangelischen Kirchentages
Q119488060,de,Kirchentagspräsidentin
Q119488060,de,Präsidentin des DEKT
Q119561639,en,IT business analyst
Q119710390,tr,sahhaf
Q119710782,sl,prostorska analitičarka
Q119710782,fr,analyste spatiale
Q119722274,en,cavaquinho player
Q119722274,sl,cavaquinistka
Q119722599,de,Stelzenläuferin
Q119722599,fr,échassière
Q119722599,nl,steltenloper
Q119722599,nl,steltloperster
Q119722599,nl,steltenloperster
Q119722599,sl,hoduljarka
Q119723070,de,Échasseuse
Q119723070,fr,échasseuse
Q119798215,en,crossword puzzle editor
Q119807614,sl,izvršna sekretarka
Q119855347,en,bobbin lacer
Q119855347,en,bobbin lace makers
Q119855347,en,bobbin lacemaker
Q119855347,de,Klöpplerin
Q119855347,de,Klöppler*in
Q119855347,de,Klöpplerinnen
Q119855347,de,Klöppler*innen
Q119855347,de,Spitzenklöppler
Q119855347,de,Spitzenklöpplerin
Q119855347,de,Spitzenklöpplerinnen
Q119855347,de,Spitzenklöppler*in
Q119855347,de,Spitzenklöppler*innen
Q119855347,sl,klekljarica
Q119855347,nl,kantklosser
Q121333884,sl,strokovnjakinja za etnične študije
Q121333884,he,חוקר לימודים אתניים
Q121333884,he,חוקר מחקרים אתניים
Q121411224,en,professional dressage trainer
Q121411224,de,Dressurtrainerin
Q121411224,de,Trainer Dressurreiten
Q121435812,ru,Гонщик Формулы-4
Q121503125,en,Jardiniers S.A.P.
Q121503125,en,Jardinier S.A.P
Q121518410,en,para-canoeist
Q121518410,en,Paralympic canoeist
Q121518410,en,paracanoeist
Q121518410,sl,para kanuist
Q121543064,en,archbishop of Calcutta
Q121543064,en,bishop of Calcutta
Q121543064,es,obispo de Calcuta
Q121600149,fr,tectonicienne
Q121600149,fr,tectonicien
Q121600149,ru,тектонистка
Q121600149,ru,геотектонист
Q121600149,ru,геотектонистка
Q121629840,sl,spletna maperka
Q121634016,en,indoor sport player
Q121698843,de,Wachsbildner
Q121698843,de,Ceroplastiker
Q121698843,de,Keroplastiker
Q121745943,sl,urejevalka spletnih zemljevidov
Q121754124,ru,электрогитаристка
Q121754124,lt,elektrinė gitaristė
Q121775298,sl,geoprostorska analitičarka
Q121775298,fr,analyste géospatiale
Q121856350,en,geriatric healthcare professional
Q121856350,en,geriatric care professional
Q121856350,en,geriatric health care personnel
Q121856350,en,geriatric healthcare personnel
Q121856350,en,geriatric care personnel
Q121856350,en,geriatric health personnel
Q121856350,sl,geriatrična zdravstvena delavka
Q121856350,sl,geriatrično zdravstveno osebje
Q121856413,en,geriatric staff nurse
Q121856413,sl,geriatrični zdravstvenik
Q121856413,sl,geriatrična sestra
Q121904647,en,biotechnician
Q122054117,en,Emirates flight attendant
Q122054117,en,Emirates flight crew
Q122143813,es,Obispo de Plzeň
Q122143813,de,Bischof Pilsen
Q122143813,cs,plzeňský biskup
Q122192473,en,GIS Software Developer
Q122192473,sl,razvijalka GIS
Q122192473,sl,programer GIS
Q122192473,sl,programerka GIS
Q97722084,en,eastern monk
Q97722084,en,monk
Q97722084,de,Mönch
Q97722084,ru,монах
Q97722084,el,καλόγερος
Q97722084,el,μοναχός
Q97722084,es,monje
Q97722084,es,monje oriental
Q97722084,fr,moine
Q97722084,it,monaco
Q97722084,nl,monnik
Q97722084,pt,monge
Q97722084,pl,mnich
Q97722084,da,kristne munk
Q97722084,da,munk
Q97722084,hu,keresztény szerzetes
Q97722084,hu,szerzetes
Q97722084,sl,menih
Q97722117,en,monk
Q97722117,en,Catholic monk
Q97722117,en,Eastern monk
Q97722117,es,monje católico
Q97722117,es,monje
Q97722117,de,Mönch
Q97722117,fr,moine catholique
Q97722117,fr,moine
Q97722117,it,monaco cattolico
Q97722117,it,monaco
Q97722117,nl,monnik
Q97722117,nl,katholieke monnik
Q97722117,pl,mnich
Q97722117,el,καλόγερος
Q97722117,el,μοναχός
Q97722117,he,נָזִיר
Q97722117,ru,монах
Q97722117,da,katolsk munk
Q97722117,da,munk
Q97722117,hu,katolikus szerzetes
Q97722117,hu,szerzetes
Q97722117,sl,czhodnokatoliški redovnik
Q97722117,sl,menih
Q97722117,sl,redovnik
Q97722202,en,monk
Q97722202,de,Mönch
Q97722202,nl,monnik
Q97722202,pl,Mnich
Q97722202,fr,moine
Q97722202,es,monje
